X,Y,OBJECTID,Provider_Name,Provider_Name2,Address,Address2,City,State,Zip,County,Phone,Website_URL,Date_Last_Update,Type_,Detoxification,Mental_Health,Substance_Abuse,Transitional_Housing,Opiod_Treatment_Settings,SAMHSA_Cert_Opioid_Treatment_Program,Buprenorphine_Maintenance,Buprenorphine_Maintenance_for_Predetermined_Time,Buprenorphine_Detoxification,Buprenorphine_used_in_Treatment,Naltrexone_used_in_Treatment,Methadone_Maintenance,Methadone_Maintenance_for_Predetermined_time,Methadone_Detoxification,Prescribes_administers_Buprenorphine,Prescribes_administers_Naltrexone,Relapse_prevention_from_Naltrexone,Use_methadone_buprenorphine_for_pain_mgmt_emergency,Accepts_clients_on_opioid_medication,Do_not_use_medication_for_Opioid_Addiction,Does_not_treat_Opioid_Addiction,Facility_Type,Age_Groups_Served,Date_Data_Published_CDPHE,Directions,LATITUDE,LONGITUDE
-104.9413204,39.6920359,212,Maria Droste Counseling Center,,1355 South Colorado Boulevard,"Building C, Suite 100",Denver,CO,80222,Denver,303-756-9052,http://www.mariadroste.org,2018/07/02 13:26:44.206,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1355 South Colorado Boulevard, Denver, CO 80222",39.6920359,-104.9413204
-104.959653,39.7704695,213,Diversity Counseling and Educ Ctr,,3840 York Street,Suite 101,Denver,CO,80205,Denver,303-296-2350,http://www.diversitycounselinginc.com,2018/03/26 16:12:32.523,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3840 York Street, Denver, CO 80205",39.7704695,-104.959653
-104.8974236,39.5947053,214,Life Support Behavioral Institute,IOP for Adol and Adult Drug/Alc,7853 East Arapahoe Court,Suite 3550,Englewood,CO,80112,Arapahoe,888-516-5995 x3,http://www.lifesupportinstitute.com,2018/03/27 08:32:11.138,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=7853 East Arapahoe Court, Englewood, CO 80112",39.5947053,-104.8974236
-104.915031953522,39.7372107231501,215,Alpar Human Development Services,Alcohol Outpatient Treatment,1330 Leyden Street,Suite 103,Denver,CO,80220,Denver,303-329-8209,http://,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1330 Leyden Street, Denver, CO 80220",39.73721072315,-104.915031953522
-104.8225779,39.723156,216,Key to Life Counseling Center LLC,,14231 East 4th Avenue,Suite 370,Aurora,CO,80011,Arapahoe,303-856-3485,http://,2018/05/03 10:38:32.354,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=14231 East 4th Avenue, Aurora, CO 80011",39.723156,-104.8225779
-104.821944,39.722098,217,Ideas Directed at Eliminating Abuse,IDEA Aurora,14311 East 4th Avenue,Sable Plaza,Aurora,CO,80011,Arapahoe,720-949-0095,http://www.ideacares.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=14311 East 4th Avenue, Aurora, CO 80011",39.722098,-104.821944
-104.7627308,39.5166023,218,Addiction Treatment Outpatient Servs,,11027 South Pikes Peak Drive,,Parker,CO,80138,Douglas,303-841-0186,http://www.atops.org/,2018/08/05 19:43:01.848,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=11027 South Pikes Peak Drive, Parker, CO 80138",39.5166023,-104.7627308
-104.7425981,39.6090226,219,Saddle Rock Counseling,,20971 East Smokey Hill Road,Suite 105-B,Aurora,CO,80015,Arapahoe,303-400-3172,http://www.srcounseling.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=20971 East Smokey Hill Road, Aurora, CO 80015",39.6090226,-104.7425981
-106.836322,39.647827,220,Colorado Counseling Inc,,50 King Road,,Eagle,CO,81631,Eagle,970-379-5790,http://www.mycoloradocounseling.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=50 King Road, Eagle, CO 81631",39.647827,-106.836322
-104.8184214,39.9885486,221,IDEA Forum Inc,IDEA Brighton,83 North 4th Avenue,Unit B,Brighton,CO,80601,Adams,303-659-9440,http://www.ideacares.com,2018/09/25 10:19:39.616,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=83 North 4th Avenue, Brighton, CO 80601",39.9885486,-104.8184214
-105.489052,40.388615,222,SummitStone Health Partners,,1950 Red Tail Hawk Drive,,Estes Park,CO,80517,Larimer,970-494-4200,http://www.summitstonehealth.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1950 Red Tail Hawk Drive, Estes Park, CO 80517",40.388615,-105.489052
-104.7627814,38.9420725,223,Soaring Hope Recovery,,3470 Briargate Boulevard,,Colorado Springs,CO,80920,El Paso,719-572-1547,http://www.soaringhoperecovery.com,2018/03/07 12:05:03.163,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3470 Briargate Boulevard, Colorado Springs, CO 80920",38.9420725,-104.7627814
-105.07242,40.3981855,224,Creative Counseling Services,,350 East 7th Street,Suite 13,Loveland,CO,80537,Larimer,970-663-2900,http://www.creativecounselingservices.org,2018/06/05 09:50:18.436,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=350 East 7th Street, Loveland, CO 80537",40.3981855,-105.07242
-104.9060354,40.3374135,225,Recovery Abuse Program LLC,,33 North Parish Avenue,,Johnstown,CO,80534,Weld,970-215-2078,http://www.recoveryabuse.com,2018/08/16 13:51:30.386,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=33 North Parish Avenue, Johnstown, CO 80534",40.3374135,-104.9060354
-104.7935474,38.8375463,226,Alternatives Beliefs and,Choices Counseling,1826 East Platte Avenue ,Suite 223,Colorado Springs,CO,80909,El Paso,719-660-2089,http://,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1826 East Platte Avenue , Colorado Springs, CO 80909",38.8375463,-104.7935474
-104.7571191,38.8320392,227,A Good Life Counseling,,3806 East Pikes Peak Avenue,,Colorado Springs,CO,80909,El Paso,719-632-8654,http://,2017/08/16 10:19:00.547,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3806 East Pikes Peak Avenue, Colorado Springs, CO 80909",38.8320392,-104.7571191
-105.0765545,40.5469319,228,Creative Counseling Services,,3000 South College Avenue,Suite 202,Fort Collins,CO,80525,Larimer,970-221-4057,http://www.creativecounselingservices.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3000 South College Avenue, Fort Collins, CO 80525",40.5469319,-105.0765545
-105.0765196,40.5475299,229,TEAM Wellness and Prevention,,2900 South College Avenue,Suite 3-E,Fort Collins,CO,80525,Larimer,970-224-9931,http://,2018/05/07 13:12:26.179,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2900 South College Avenue, Fort Collins, CO 80525",40.5475299,-105.0765196
-105.0888736,40.5674588,230,Turning Point Ctr for Youth/Family,,640 West Prospect Road,,Fort Collins,CO,80526,Larimer,970-567-0940,http://www.turningpnt.org,2018/08/20 09:12:26.013,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=640 West Prospect Road, Fort Collins, CO 80526",40.5674588,-105.0888736
-106.980401,38.869837,231,Teocalli Treatment Options LLC,,601 Elk Avenue,,Crested Butte,CO,81224,Gunnison,970-641-3711,http://www.TeocalliTreatmentOptions.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=601 Elk Avenue, Crested Butte, CO 81224",38.869837,-106.980401
-105.0737795,40.5795824,232,Turning Point Ctr for Youth/Famliy,,614 South Mathews Street,,Fort Collins,CO,80524,Larimer,970-567-0940,http://www.turningpnt.org,2018/03/27 09:07:19.690,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=614 South Mathews Street, Fort Collins, CO 80524",40.5795824,-105.0737795
-104.7343497,40.4140387,233,Creative Counseling Services,,3400 West 16th Street,"Building 3, Suite S",Greeley,CO,80631,Weld,970-378-8805,http://www.creativecounselingservices.org,2017/07/25 16:25:55.897,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3400 West 16th Street, Greeley, CO 80631",40.4140387,-104.7343497
-104.723755,40.4212649,234,Certified Addiction Trt for Substances,,2619 West 11th Street Road,Suite 17,Greeley,CO,80634,Weld,970-351-0248,http://www.catsllc.biz,2017/07/27 11:25:05.507,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2619 West 11th Street Road, Greeley, CO 80634",40.4212649,-104.723755
-107.3254312,39.5459702,235,Colorado Counseling Inc,,818 Colorado Avenue,Suite LL-105,Glenwood Springs,CO,81601,Garfield,970-379-5790,http://www.mycoloradocounseling.com,2018/05/21 15:54:14.401,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=818 Colorado Avenue, Glenwood Springs, CO 81601",39.5459702,-107.3254312
-105.159644,38.457061,236,Southern Peaks RTC,,700 Four Mile Parkway,,Canon City,CO,81212,Fremont,719-276-7500,http://www.southernpeaksrtc.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=700 Four Mile Parkway, Canon City, CO 81212",38.457061,-105.159644
-104.7024448,38.6830218,237,Hoffler and Associates Csl Servs Inc,,210 West Ohio Avenue,,Fountain,CO,80817,El Paso,719-322-9261,http://,2017/10/23 13:37:46.640,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=210 West Ohio Avenue, Fountain, CO 80817",38.6830218,-104.7024448
-107.3665845,39.5671412200001,238,Addictive Behaviors Counseling,,0425 Mount Shadows Drive,,Glenwood Springs,CO,81601,Garfield,970-945-4854,http://www.addictivebehaviorscounseling.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=0425 Mount Shadows Drive, Glenwood Springs, CO 81601",39.56714122,-107.3665845
-106.8347183,40.486567,239,Routt County Alcohol Council,,810 Lincoln Avenue,Suite 200,Steamboat Springs,CO,80487,Routt,970-879-7708,http://www.RCAC.com,2017/07/27 11:23:31.014,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=810 Lincoln Avenue, Steamboat Springs, CO 80487",40.486567,-106.8347183
-106.9277212,38.5441653,240,Teocalli Treatment Options LLC,,123 West Tomichi Avenue,Suite 8,Gunnison,CO,81230,Gunnison,970-641-3711,http://www.TeocalliTreatmentOptions.com,2018/01/29 14:38:24.993,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=123 West Tomichi Avenue, Gunnison, CO 81230",38.5441653,-106.9277212
-107.566,38.899,241,Colorado Western Slope Counseling,,42218 Highway 133,,Paonia,CO,81428,Delta,970-874-9180,http://www.duiclassesdelta.com/,2018/03/07 12:04:40.046,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=42218 Highway 133, Paonia, CO 81428",38.899,-107.566
-107.7828588,39.5313246,242,Colorado Counseling Inc,,111 3rd Street,Suite 216,Rifle,CO,81650,Garfield,970-379-5790,http://www.mycoloradocounseling.com,2018/05/21 15:49:24.437,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=111 3rd Street, Rifle, CO 81650",39.5313246,-107.7828588
-107.5721017,40.514201,243,Yampa Valley Psychotherapists,,2045 West Victory Way,,Craig,CO,81625,Moffat,970-824-2557,http://,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2045 West Victory Way, Craig, CO 81625",40.514201,-107.5721017
-107.5721017,40.514201,244,Yampa Valley Psychotherapists,,2045 West Victory Way,,Craig,CO,81625,Moffat,970-824-2557,http://,2017/08/24 10:36:34.363,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2045 West Victory Way, Craig, CO 81625",40.514201,-107.5721017
-108.072625,38.7418248,245,Colorado Western Slope Counseling,Colorado Western Slope Interlock,211 West 4th Street,,Delta,CO,81416,Delta,970-874-9180,http://www.duiclassesdelta.com/,2018/05/21 15:33:27.832,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=211 West 4th Street, Delta, CO 81416",38.7418248,-108.072625
-103.7551256,38.214567,246,Partnership for Progress,,220 East 1st Street,,Ordway,CO,81063,Crowley,719-384-5446,http://www.southeasthealthgroup.org,2018/01/29 14:59:31.735,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=220 East 1st Street, Ordway, CO 81063",38.214567,-103.7551256
-108.560154,39.066598,247,Adult Adolescent Alcohol Treatment,(AAAT),726 Colorado Avenue,,Grand Junction,CO,81501,Mesa,970-245-6624,http://familycounselingcentergj.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=726 Colorado Avenue, Grand Junction, CO 81501",39.066598,-108.560154
-102.6145253,37.4039573,248,Partnership for Progress,,210 East 10th Street,,Springfield,CO,81073,Baca,719-384-5446,http://www.southeasthealthgroup.org/,2018/03/07 12:04:49.743,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=210 East 10th Street, Springfield, CO 81073",37.4039573,-102.6145253
-104.621781,38.306474,249,Parkview Medical Center,Adol MH/SA Program,56 Club Manor Drive,,Pueblo,CO,81003,Pueblo,719-584-4872,http://www.parkviewmc.com,2018/06/19 14:19:57.627,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,Do not use medication for opioid addiction,,,,,,,,,,,,,,,Do not use medication for opioid addiction ,,General Hospital,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=56 Club Manor Drive, Pueblo, CO 81003",38.306474,-104.621781
