,X,Y,OBJECTID,Provider_Name,Provider_Name2,Address,Address2,City,State,Zip,County,Phone,Website_URL,Date_Last_Update,Type,Detoxification,Mental_Health,Substance_Abuse,Transitional_Housing,Opiod_Treatment_Settings,SAMHSA_Cert_Opioid_Treatment_Program,Buprenorphine_Maintenance,Buprenorphine_Maintenance_for_Predetermined_Time,Buprenorphine_Detoxification,Buprenorphine_used_in_Treatment,Naltrexone_used_in_Treatment,Methadone_Maintenance,Methadone_Maintenance_for_Predetermined_time,Methadone_Detoxification,Prescribes_administers_Buprenorphine,Prescribes_administers_Naltrexone,Relapse_prevention_from_Naltrexone,Use_methadone_buprenorphine_for_pain_mgmt_emergency,Accepts_clients_on_opioid_medication,Do_not_use_medication_for_Opioid_Addiction,Does_not_treat_Opioid_Addiction,Facility_Type,Age_Groups_Served,Date_Data_Published_CDPHE,Directions,LATITUDE,LONGITUDE,Special Connection Provider,Area of Service,About,Special_Connection_Approved
158,-105.0824567,39.7487897,159,BI Inc,BI Day Reporting Center Colorado,2099 Wadsworth Boulevard,,Denver,CO,80214,Jefferson,303-238-5755,http://www.georeentry.com/,2018/03/07 12:27:03.272,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2099 Wadsworth Boulevard, Denver, CO 80214",39.7487897,-105.0824567,0,,,False
159,-105.0609015,39.7689607,160,Beyond Education Supportive Trt,(BEST),5800 West 38th Avenue,Suite 5830,Denver,CO,80212,Denver,720-542-9524,http://bestduidenver.com,2018/06/05 09:49:40.302,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=5800 West 38th Avenue, Denver, CO 80212",39.7689607,-105.0609015,0,,,False
160,-105.0324770563,39.7213510238973,161,Special Services Clinic Inc,,301 Knox Court,,Denver,CO,80219,Denver,303-937-1333,http://,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=301 Knox Court, Denver, CO 80219",39.7213510238973,-105.0324770563,0,,,False
161,-104.9891779,39.5829601,162,Genesis Counseling of the Rockies LLC,,8 West Dry Creek Circle,Suite 100,Littleton,CO,80120,Arapahoe,303-798-6464,http://www.genesis-counseling.com,2018/08/16 13:48:50.286,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=8 West Dry Creek Circle, Littleton, CO 80120",39.5829601,-104.9891779,0,,,False
162,-105.2643437,40.0175893,163,Personal Growth Services,,2305 Canyon Boulevard,Suite 205,Boulder,CO,80302,Boulder,303-442-7220,http://drrobertmcintyre.com/drinking_driving.htm ,2018/08/14 07:37:51.065,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2305 Canyon Boulevard, Boulder, CO 80302",40.0175893,-105.2643437,0,,,False
163,-104.988242,39.636579,164,Special Services Clinic Inc,,4401 South Broadway,Unit 203,Denver,CO,80219,Denver,303-781-4999,http://,2018/07/16 10:54:04.070,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=4401 South Broadway, Denver, CO 80219",39.636579,-104.988242,0,,,False
164,-105.25955,40.0255876,165,SAGE Training and Outpatient Institute,,2737 Napleton Avenue,Suite 101,Boulder,CO,80304,Boulder,303-443-3920,http://www.sagetraining.com,2018/08/30 09:21:43.620,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2737 Napleton Avenue, Boulder, CO 80304",40.0255876,-105.25955,0,,,False
165,-104.9878253,39.672547,166,Independence House South Side,,2425 South Broadway,,Denver,CO,80210,Denver,303-727-8881,http://www.ind-house.com,2017/12/01 12:39:08.170,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2425 South Broadway, Denver, CO 80210",39.672547,-104.9878253,0,,,False
166,-104.9918709,39.7404382,167,BI Inc,Denver Day Reporting Center,1359 Court Place,,Denver,CO,80204,Denver,303-832-1144,http://www.geogroup.com/,2018/03/07 12:26:56.614,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1359 Court Place, Denver, CO 80204",39.7404382,-104.9918709,0,,,False
167,-105.0303572,39.8269715,168,Set Apart Treatment Inc,,3380 West 72nd Avenue,,Westminster,CO,80030,Adams,303-426-4459,http://www.setaparttreatment.com,2017/08/17 15:01:50.314,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=3380 West 72nd Avenue, Westminster, CO 80030",39.8269715,-105.0303572,0,,,False
168,-104.9737735,39.7578011,169,Healing Lifes Pains,,3022 Welton Street,,Denver,CO,80205,Denver,720-275-3383,http://www.healinglifespains.com,2018/05/07 13:10:11.813,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=3022 Welton Street, Denver, CO 80205",39.7578011,-104.9737735,0,,,False
169,-105.007377,39.828878,170,Action Substance Abuse Recovery,,7290 Samuel Drive,Suite 130,Denver,CO,80221,Adams,303-429-7144,http://www.actionfoundation.net,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=7290 Samuel Drive, Denver, CO 80221",39.828878,-105.007377,0,,,False
170,-104.9391135,39.6863018,171,Treatment Centers XL,,1660 South Albion Street,Suite 420,Denver,CO,80222,Denver,303-782-0599,http://,2018/08/16 13:51:25.834,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1660 South Albion Street, Denver, CO 80222",39.6863018,-104.9391135,0,,,False
171,-104.8860086,39.6874174,172,Alcohol Behavior Information,,1602 South Parker Road,Suite 110,Denver,CO,80231,Denver,303-368-8702,http://www.abicolorado.org,2018/03/09 14:40:36.008,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1602 South Parker Road, Denver, CO 80231",39.6874174,-104.8860086,0,,,False
172,-104.912138,39.77754,173,A New Image Counseling Servs LLC,,6500 Stapleton Drive South,Suite E,Denver,CO,80216,Arapahoe,720-941-6224,http://,2018/03/27 08:56:16.043,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=6500 Stapleton Drive South, Denver, CO 80216",39.77754,-104.912138,0,,,False
173,-104.9800596,39.9029146,174,BI Inc,Northglenn Day Reporting Center,506 Malley Drive,,Denver,CO,80233,Adams,303-457-9576,http://www.geogroup.com/,2018/03/07 12:04:08.262,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=506 Malley Drive, Denver, CO 80233",39.9029146,-104.9800596,0,,,False
174,-104.91428,39.826901,175,La Trenza Counseling Inc,,6332 East 72nd Avenue,,Commerce City,CO,80022,Adams,303-287-4106,http://WWW.LATRENZACOUNSELING.NET,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=6332 East 72nd Avenue, Commerce City, CO 80022",39.826901,-104.91428,0,,,False
175,-104.8310514,39.6765847,176,Saddle Rock Counseling,,2260 South Xanadu Way,Suite 270,Aurora,CO,80014,Arapahoe,303-400-3172,http://www.srcounseling.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2260 South Xanadu Way, Aurora, CO 80014",39.6765847,-104.8310514,0,,,False
176,-104.814142,39.653802,177,Action Substance Abuse Recovery,,14901 East Hampden Avenue,Suite 270,Aurora,CO,80014,Arapahoe,303-693-5080,http://www.actionfoundation.net,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=14901 East Hampden Avenue, Aurora, CO 80014",39.653802,-104.814142,0,,,False
177,-104.8110351,39.6545899,178,Alcohol Behavior Information,(ABI),15200 East Girard Avenue,Suite 1700,Aurora,CO,80014,Arapahoe,303-766-1120,http://dui-classes-denver-alcohol-behavior.business.site,2018/03/07 12:04:38.224,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=15200 East Girard Avenue, Aurora, CO 80014",39.6545899,-104.8110351,0,,,False
178,-104.8111263,39.7250819,179,BI Inc,BI Day Reporting Center Colorado,15290 East 6th Avenue,Suite 160,Aurora,CO,80011,Arapahoe,303-699-8181,http://www.geogroup.com/,2018/03/07 12:04:09.201,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=15290 East 6th Avenue, Aurora, CO 80011",39.7250819,-104.8111263,0,,,False
179,-104.7692154,39.5302132,180,First Step Counseling Inc,,10292 South Progress Way,,Parker,CO,80134,Douglas,303-840-2636,http://www.firststepcounseling.org,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=10292 South Progress Way, Parker, CO 80134",39.5302132,-104.7692154,0,,,False
180,-105.1414742,40.1881772,181,New Directions Counseling Center,,2919 17th Avenue,Suite 221,Longmont,CO,80501,Boulder,303-682-9473,http://,2018/07/02 13:32:18.003,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2919 17th Avenue, Longmont, CO 80501",40.1881772,-105.1414742,0,,,False
181,-105.1016453,40.174135,182,Back to Life Counseling LLC,,500 9th Avenue,Suite 10,Longmont,CO,80501,Boulder,303-651-2554,http://www.btlcounseling.com,2017/04/11 09:57:35,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=500 9th Avenue, Longmont, CO 80501",40.174135,-105.1016453,0,,,False
182,-104.939594,40.084299,183,New Directions Counseling Center,,209 4th Street,,Dacono,CO,80514,Weld,720-201-6230,http://,2017/07/24 16:10:00.521,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=209 4th Street, Dacono, CO 80514",40.084299,-104.939594,0,,,False
183,-104.8217271,39.98543,184,A New Image Counseling Servs LLC,,76 South Main Street,Suite A,Brighton,CO,80601,Adams,720-685-8360,http://,2018/03/27 08:50:39.802,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=76 South Main Street, Brighton, CO 80601",39.98543,-104.8217271,0,,,False
184,-105.0821768,40.3053568,185,New Directions Counseling Center,,548 Mountain Avenue,,Berthoud,CO,80513,Larimer,970-532-4755 x3,http://,2017/07/24 16:21:59.568,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=548 Mountain Avenue, Berthoud, CO 80513",40.3053568,-105.0821768,0,,,False
185,-104.792322,38.9272535,186,Hoffler and Associates Csl Servs Inc,,1880 Dublin Boulevard,Suite B,Colorado Springs,CO,80918,El Paso,719-599-0047,http://,2018/05/07 13:18:31.822,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1880 Dublin Boulevard, Colorado Springs, CO 80918",38.9272535,-104.792322,0,,,False
186,-104.8646518,38.8486985,187,1st Choice Counseling LLC,,2616 West Colorado Avenue,Suite 7,Colorado Springs,CO,80904,El Paso,719-424-7024,http://,2017/07/12 14:01:06.723,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2616 West Colorado Avenue, Colorado Springs, CO 80904",38.8486985,-104.8646518,0,,,False
187,-105.1055703,40.4076746,188,A New Perspective Csl Centers,,2017 West Eisenhower Boulevard,,Loveland,CO,80537,Larimer,970-461-0978,http://www.anewperspective.com,2018/03/27 09:28:51.011,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2017 West Eisenhower Boulevard, Loveland, CO 80537",40.4076746,-105.1055703,0,,,False
188,-104.7571191,38.8320392,189,A Good Life Counseling,,3806 East Pikes Peak,Suite 104,Colorado Springs,CO,80915,El Paso,719-520-9220,http://agoodlifecounseling.biz,2018/03/14 09:41:39.583,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=3806 East Pikes Peak, Colorado Springs, CO 80915",38.8320392,-104.7571191,0,,,False
189,-104.921195,40.481217,190,A New Perspective Csl Centers,,1226 West Ash Street,Suite D,Windsor,CO,80550,Weld,970-686-8898,http://,2018/03/27 09:30:07.792,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1226 West Ash Street, Windsor, CO 80550",40.481217,-104.921195,0,,,False
190,-105.0570742,40.5639604,191,Alcohol Counseling and,Guidance Services LLC,1136 East Stuart Street,Suite 2060,Fort Collins,CO,80525,Larimer,970-221-3425,http://,2018/01/29 14:36:44.437,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1136 East Stuart Street, Fort Collins, CO 80525",40.5639604,-105.0570742,0,,,False
191,-105.0532528,40.5740613,192,A New Perspective Csl Centers,,1004 McHugh Street,,Fort Collins,CO,80524,Larimer,970-419-1100,http://,2018/03/27 09:06:07.927,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1004 McHugh Street, Fort Collins, CO 80524",40.5740613,-105.0532528,0,,,False
192,-104.600063,38.289923,193,Health Solutions,,1304 Chinook Lane,,Pueblo,CO,81001,Pueblo,719-545-2746 x171,http://www.health.solutions,2018/03/14 09:06:42.315,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1304 Chinook Lane, Pueblo, CO 81001",38.289923,-104.600063,0,,,False
193,-104.61773,38.26344,194,Southern CO Comprehensive Court Servs,,200 West B Street,Suite 100,Pueblo,CO,81003,Pueblo,719-595-1634,http://,2018/05/03 11:00:20.677,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=200 West B Street, Pueblo, CO 81003",38.26344,-104.61773,0,,,False
194,-108.4959786,39.0808044,195,Personal Growth Counseling,,524 30 Road,Suite 5-B,Grand Junction,CO,81504,Mesa,970-523-5282,http://,2017/08/03 13:39:18.183,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=524 30 Road, Grand Junction, CO 81504",39.0808044,-108.4959786,0,,,False
195,-108.50465,39.077805,196,Foundations 4 Life LLC,,2956 North Avenue,Suite 6,Grand Junction,CO,81503,Mesa,970-589-1649,http://foundations4life.net,2017/08/17 08:30:45.401,Substance abuse treatment ,,,Substance abuse treatment  ,,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2956 North Avenue, Grand Junction, CO 81503",39.077805,-108.50465,0,,,False
196,-105.053543,39.700586,197,Center of Hope,,5303 West Kentucky Avenue,,Denver,CO,80226,Jefferson,303-935-7746,http://www.centerofhopedenver.org,2017/02/01 17:30:00,"Substance abuse treatment, Transitional housing or halfway house",,,Substance abuse treatment  ,Transitional housing or halfway house,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=5303 West Kentucky Avenue, Denver, CO 80226",39.700586,-105.053543,0,,,False
197,-105.0002571,39.7757161,198,Independence House North Side,,4300 Kalamath Street,,Denver,CO,80211,Denver,303-433-1306,http://www.ind-house.com,2017/02/01 17:30:00,"Substance abuse treatment, Transitional housing or halfway house",,,Substance abuse treatment  ,Transitional housing or halfway house,Does not treat opioid addiction,,,,,,,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=4300 Kalamath Street, Denver, CO 80211",39.7757161,-105.0002571,0,,,False
